customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,monthly_debt,num_active_loans
8553.0,25,58750.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6000.0,15.33,5,Y,3,NO DEFAULT,18149.72256717411,1
8554.0,21,50700.0,RENT,5.0,VENTURE,A,7950.0,10.99,1,,3,NO DEFAULT,14914.809834393327,3
8555.0,22,58800.0,MORTGAGE,6.0,EDUCATION,A,5100.0,10.99,2,,4,NO DEFAULT,13244.521025619393,1
8556.0,22,14400.0,RENT,3.0,HOMEIMPROVEMENT,A,8000.0,9.99,2,N,4,DEFAULT,5303.182379230613,1
8557.0,21,15500.0,RENT,3.0,HOMEIMPROVEMENT,A,8000.0,7.51,1,N,4,DEFAULT,6149.972239062002,1
8558.0,24,16000.0,RENT,0.0,HOMEIMPROVEMENT,B,8000.0,13.57,4,N,2,DEFAULT,1866.6579928660908,3
8559.0,21,58800.0,MORTGAGE,5.0,EDUCATION,C,25000.0,14.09,7,,2,NO DEFAULT,24940.93598505429,5
8560.0,22,19200.0,RENT,4.0,HOMEIMPROVEMENT,C,8000.0,16.29,2,Y,3,DEFAULT,9202.498973900963,3
8561.0,22,58896.0,MORTGAGE,6.0,PERSONAL,A,9500.0,6.76,2,,3,NO DEFAULT,7176.936781473192,4
8562.0,24,19200.0,RENT,1.0,HOMEIMPROVEMENT,B,8000.0,13.61,4,Y,3,DEFAULT,8516.391895179679,3
8563.0,26,58900.0,MORTGAGE,8.0,PERSONAL,A,6400.0,8.63,6,,3,NO DEFAULT,20084.00727354849,4
8564.0,22,19800.0,RENT,4.0,MEDICAL,A,8000.0,,2,N,4,DEFAULT,6322.5076466148475,2
8565.0,21,58951.0,MORTGAGE,5.0,MEDICAL,A,3000.0,7.51,1,,4,NO DEFAULT,25474.5044174586,4
8566.0,24,20000.0,RENT,5.0,EDUCATION,A,8000.0,10.99,4,N,4,DEFAULT,3727.0224643270035,5
8567.0,21,20000.0,RENT,4.0,MEDICAL,A,8000.0,12.21,1,N,4,DEFAULT,5763.945460518911,4
8568.0,22,59000.0,MORTGAGE,5.0,MEDICAL,A,6000.0,,2,,2,NO DEFAULT,6695.064924400604,4
8569.0,26,59000.0,MORTGAGE,9.0,PERSONAL,A,6000.0,7.51,6,,4,NO DEFAULT,29340.72584730835,5
8570.0,24,20000.0,RENT,0.0,MEDICAL,B,8000.0,12.41,4,Y,4,DEFAULT,5755.73917617396,4
8571.0,23,59000.0,MORTGAGE,7.0,PERSONAL,A,3600.0,7.51,3,,2,NO DEFAULT,20430.395193496926,1
8572.0,23,53000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000.0,10.65,3,N,3,DEFAULT,20763.82017071468,4
8573.0,25,59000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000.0,6.99,5,,3,NO DEFAULT,17254.93279465774,5
8574.0,22,59000.0,MORTGAGE,6.0,EDUCATION,A,10000.0,10.99,2,,4,NO DEFAULT,24794.921526676062,4
8575.0,22,21000.0,RENT,7.0,EDUCATION,C,8000.0,16.77,2,Y,2,DEFAULT,9570.584803116131,3
8576.0,23,59000.0,MORTGAGE,5.0,EDUCATION,A,13000.0,5.42,7,,4,NO DEFAULT,14121.807808527992,4
8577.0,23,59000.0,MORTGAGE,7.0,VENTURE,A,2000.0,5.42,3,,2,NO DEFAULT,26362.23120685904,4
8578.0,26,59000.0,MORTGAGE,,VENTURE,A,7800.0,6.99,6,,2,NO DEFAULT,22693.81772481522,5
8579.0,22,59000.0,MORTGAGE,1.0,MEDICAL,A,15000.0,5.99,7,,3,NO DEFAULT,7772.637461341831,3
8580.0,25,53000.0,MORTGAGE,9.0,MEDICAL,A,10625.0,,7,N,4,DEFAULT,6206.248441541985,4
8581.0,22,59000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6400.0,,2,,4,NO DEFAULT,7693.838589693659,5
8582.0,22,21600.0,RENT,3.0,MEDICAL,A,8000.0,11.49,2,N,3,DEFAULT,9020.62609368487,2
8583.0,24,53000.0,MORTGAGE,6.0,MEDICAL,C,5000.0,15.62,4,N,4,DEFAULT,7229.761603535202,3
8584.0,23,59000.0,MORTGAGE,7.0,EDUCATION,A,9000.0,8.49,3,,3,NO DEFAULT,19549.28151223932,4
8585.0,21,53000.0,MORTGAGE,4.0,PERSONAL,A,14400.0,7.49,7,N,2,DEFAULT,23576.432970830378,2
8586.0,25,21996.0,RENT,3.0,HOMEIMPROVEMENT,B,8000.0,13.98,5,Y,2,DEFAULT,6747.603220944295,2
8587.0,24,22100.0,RENT,4.0,EDUCATION,B,8000.0,13.23,4,N,2,DEFAULT,5127.189970124749,5
8588.0,22,59000.0,MORTGAGE,1.0,EDUCATION,A,13375.0,6.92,7,,4,NO DEFAULT,10399.7662038937,1
8589.0,22,53000.0,MORTGAGE,6.0,EDUCATION,B,25000.0,13.8,7,N,3,DEFAULT,11993.600439819857,5
8590.0,24,23000.0,RENT,0.0,HOMEIMPROVEMENT,B,8000.0,13.49,4,N,4,DEFAULT,7808.834501900719,4
8591.0,25,23000.0,RENT,,HOMEIMPROVEMENT,C,8000.0,14.46,5,Y,2,DEFAULT,2743.123574691005,5
8592.0,23,23148.0,RENT,0.0,DEBTCONSOLIDATION,A,8000.0,,3,N,4,DEFAULT,2401.691452509803,4
8593.0,22,23400.0,RENT,2.0,MEDICAL,A,8000.0,8.59,2,N,2,DEFAULT,4837.603080052392,2
8594.0,22,59000.0,MORTGAGE,4.0,EDUCATION,A,20000.0,6.91,7,,4,NO DEFAULT,20251.404647396652,2
8595.0,22,24000.0,RENT,0.0,EDUCATION,A,8000.0,,2,N,2,DEFAULT,3449.35945579587,4
8596.0,24,59000.0,MORTGAGE,5.0,PERSONAL,A,8000.0,6.54,4,,4,NO DEFAULT,15173.075924112962,3
8597.0,25,59000.0,OWN,6.0,HOMEIMPROVEMENT,A,5000.0,6.17,5,,2,NO DEFAULT,27272.360328691353,3
8598.0,23,24000.0,RENT,7.0,PERSONAL,A,8000.0,7.29,3,N,2,DEFAULT,7299.35964855948,5
8599.0,21,59000.0,MORTGAGE,5.0,PERSONAL,A,5600.0,11.49,1,,4,NO DEFAULT,19298.823733898604,5
8600.0,25,59000.0,MORTGAGE,7.0,EDUCATION,A,25000.0,10.62,7,,3,NO DEFAULT,26811.64100948144,3
8601.0,26,59000.0,MORTGAGE,4.0,EDUCATION,A,3500.0,10.99,6,,2,NO DEFAULT,12556.79456262228,1
8602.0,26,25000.0,RENT,1.0,MEDICAL,A,8000.0,11.71,6,N,4,DEFAULT,4050.616589303974,1
8603.0,25,25000.0,RENT,1.0,HOMEIMPROVEMENT,A,8000.0,12.42,5,N,3,DEFAULT,4056.4852563608492,1
8604.0,22,25000.0,RENT,4.0,VENTURE,A,8000.0,10.74,2,N,4,DEFAULT,9340.26725576252,1
8605.0,23,59000.0,MORTGAGE,0.0,EDUCATION,A,21600.0,11.89,7,,2,NO DEFAULT,21261.528893376628,1
8606.0,23,25000.0,RENT,6.0,PERSONAL,B,8000.0,13.61,3,Y,4,DEFAULT,5828.5257460034945,2
8607.0,22,25000.0,RENT,6.0,EDUCATION,A,8000.0,11.36,2,N,2,DEFAULT,9708.72248722974,2
8608.0,26,59000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,500.0,9.76,6,,2,NO DEFAULT,28019.17200592541,2
8609.0,25,59000.0,MORTGAGE,6.0,MEDICAL,A,5100.0,8.32,5,,3,NO DEFAULT,18268.24615410768,3
8610.0,23,59004.0,OWN,3.0,VENTURE,A,4000.0,6.99,3,,3,NO DEFAULT,9497.98564653548,1
8611.0,23,25200.0,RENT,1.0,DEBTCONSOLIDATION,B,8000.0,12.73,3,N,4,DEFAULT,5558.815979403058,2
8612.0,26,59020.0,MORTGAGE,10.0,PERSONAL,A,7000.0,10.0,6,,2,NO DEFAULT,10260.90473240629,2
8613.0,22,26000.0,RENT,0.0,EDUCATION,A,8000.0,11.99,2,N,4,DEFAULT,4849.302665083358,4
8614.0,25,26000.0,RENT,4.0,MEDICAL,B,8000.0,12.87,5,N,4,DEFAULT,10010.619709330374,5
8615.0,24,27000.0,RENT,3.0,VENTURE,A,8000.0,8.9,4,,4,NO DEFAULT,4500.850063144873,5
8616.0,26,27000.0,RENT,0.0,VENTURE,A,8000.0,11.11,6,,4,NO DEFAULT,12690.790834565756,4
8617.0,21,27024.0,RENT,4.0,EDUCATION,A,8000.0,8.49,1,,3,NO DEFAULT,6961.383248124045,4
8618.0,23,27996.0,RENT,0.0,HOMEIMPROVEMENT,C,8000.0,17.58,3,Y,4,DEFAULT,12288.80544378592,2
8619.0,24,59393.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2400.0,12.69,4,,4,NO DEFAULT,18488.295221337085,2
8620.0,25,59400.0,MORTGAGE,9.0,EDUCATION,B,18500.0,12.73,7,,2,NO DEFAULT,21766.607427657094,5
8621.0,25,59436.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7500.0,6.76,5,,3,NO DEFAULT,25343.80856980757,1
8622.0,25,28000.0,RENT,3.0,DEBTCONSOLIDATION,B,8000.0,14.65,5,Y,4,NO DEFAULT,11012.463767309986,3
8623.0,26,59500.0,MORTGAGE,9.0,VENTURE,A,12000.0,6.62,7,,3,NO DEFAULT,15940.639042589972,5
8624.0,24,59500.0,MORTGAGE,0.0,EDUCATION,A,4200.0,10.59,4,,2,NO DEFAULT,6293.2504690980395,5
8625.0,26,59500.0,MORTGAGE,8.0,PERSONAL,A,5100.0,10.37,6,,4,NO DEFAULT,16697.224633535494,3
8626.0,21,28000.0,RENT,0.0,DEBTCONSOLIDATION,A,8000.0,7.51,1,,4,NO DEFAULT,6142.841451992247,2
8627.0,21,28000.0,RENT,3.0,EDUCATION,A,8000.0,10.99,1,N,2,DEFAULT,10483.850481636897,3
8628.0,23,28000.0,RENT,8.0,DEBTCONSOLIDATION,A,8000.0,7.74,3,,4,NO DEFAULT,9983.84138845586,3
8629.0,24,28000.0,RENT,9.0,DEBTCONSOLIDATION,B,8000.0,12.84,4,,4,NO DEFAULT,13293.674133320239,2
8630.0,22,59600.0,MORTGAGE,6.0,PERSONAL,A,6000.0,5.42,2,,3,NO DEFAULT,7038.156694411455,2
8631.0,25,59650.0,MORTGAGE,9.0,PERSONAL,B,10000.0,13.61,5,Y,2,NO DEFAULT,5971.795204490922,3
8632.0,24,28590.0,RENT,7.0,MEDICAL,C,8000.0,15.65,4,Y,2,NO DEFAULT,4752.161302278731,2
8633.0,26,59700.0,MORTGAGE,5.0,VENTURE,A,15000.0,10.99,7,,4,NO DEFAULT,15324.212378712009,4
8634.0,26,59760.0,MORTGAGE,,HOMEIMPROVEMENT,A,6000.0,9.99,6,,2,NO DEFAULT,15826.220709094103,4
8635.0,22,53774.0,MORTGAGE,6.0,DEBTCONSOLIDATION,D,8600.0,19.42,2,N,2,DEFAULT,18240.499076904813,3
8636.0,22,28800.0,RENT,6.0,EDUCATION,A,8000.0,11.49,2,,2,NO DEFAULT,13946.817103367724,1
8637.0,25,59796.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000.0,9.63,5,,2,NO DEFAULT,17378.35721479035,2
8638.0,23,59800.0,MORTGAGE,7.0,VENTURE,B,15000.0,15.96,7,Y,3,NO DEFAULT,10439.33842721017,5
8639.0,22,28800.0,RENT,0.0,MEDICAL,B,8000.0,13.72,2,Y,2,NO DEFAULT,11883.838110479523,1
8640.0,26,53826.0,MORTGAGE,10.0,VENTURE,B,8500.0,14.79,6,N,3,DEFAULT,5599.088650181935,4
8641.0,24,28800.0,RENT,5.0,MEDICAL,A,8000.0,,4,,2,NO DEFAULT,12221.39893276027,1
8642.0,23,59928.0,OWN,7.0,EDUCATION,A,18000.0,6.91,7,,3,NO DEFAULT,19708.34271509374,3
8643.0,23,53950.0,MORTGAGE,8.0,EDUCATION,D,15000.0,16.63,7,Y,2,DEFAULT,21719.06396189988,4
8644.0,22,59959.0,MORTGAGE,4.0,EDUCATION,A,6000.0,,2,,3,NO DEFAULT,21681.320613581447,3
8645.0,26,28800.0,RENT,5.0,EDUCATION,C,8000.0,,6,Y,3,NO DEFAULT,9286.085330797277,2
8646.0,21,28800.0,RENT,5.0,MEDICAL,A,8000.0,9.88,1,,2,NO DEFAULT,13343.10175157532,3
8647.0,23,30000.0,RENT,2.0,EDUCATION,A,8000.0,12.42,3,,2,NO DEFAULT,7847.413767381606,3
8648.0,26,30000.0,RENT,0.0,EDUCATION,A,8000.0,9.91,6,N,2,DEFAULT,3005.3398171732624,5
8649.0,24,30000.0,RENT,3.0,MEDICAL,D,8000.0,,4,Y,2,NO DEFAULT,7202.650553907889,3
8650.0,23,30000.0,RENT,0.0,MEDICAL,B,8000.0,13.49,3,Y,2,NO DEFAULT,12384.13001063826,3
8651.0,22,30000.0,RENT,6.0,MEDICAL,A,8000.0,5.42,2,,4,NO DEFAULT,7480.7573333663,4
8652.0,26,54000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,3600.0,12.69,6,N,4,DEFAULT,10545.987364443563,1
8653.0,26,30000.0,RENT,5.0,PERSONAL,B,8000.0,12.99,6,,2,NO DEFAULT,8762.562985726738,3
8654.0,23,60000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000.0,11.71,3,,4,NO DEFAULT,23272.511828230246,5
8655.0,22,30000.0,RENT,,VENTURE,D,8000.0,,2,N,3,DEFAULT,5630.381649528906,4
8656.0,26,60000.0,MORTGAGE,9.0,PERSONAL,B,7200.0,13.49,6,,2,NO DEFAULT,17316.765509876946,3
8657.0,25,30000.0,RENT,6.0,DEBTCONSOLIDATION,A,8000.0,10.74,5,,3,NO DEFAULT,6250.690439607071,5
8658.0,26,30000.0,RENT,1.0,MEDICAL,A,8000.0,10.0,6,,3,NO DEFAULT,13831.474277009505,1
8659.0,24,30000.0,RENT,8.0,PERSONAL,A,8000.0,9.25,4,,2,NO DEFAULT,9434.889944056285,2
8660.0,26,30000.0,RENT,3.0,EDUCATION,B,8000.0,12.61,6,Y,4,NO DEFAULT,3218.763831457859,3
8661.0,24,60000.0,MORTGAGE,8.0,PERSONAL,A,18000.0,7.9,7,,3,NO DEFAULT,15153.039082375839,5
8662.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,25850.0,7.9,7,,4,NO DEFAULT,25664.323685308682,5
8663.0,24,30000.0,RENT,7.0,MEDICAL,B,8000.0,13.61,4,Y,3,NO DEFAULT,10503.842071437824,3
8664.0,26,30000.0,RENT,4.0,MEDICAL,B,8000.0,13.98,6,,2,NO DEFAULT,14986.653625012908,1
8665.0,22,60000.0,MORTGAGE,,EDUCATION,A,12000.0,7.51,7,,3,NO DEFAULT,6331.5779677066885,4
8666.0,24,30000.0,RENT,5.0,VENTURE,B,8000.0,14.26,4,Y,2,NO DEFAULT,3711.3053662461525,4
8667.0,22,30000.0,RENT,3.0,VENTURE,A,8000.0,12.53,2,Y,2,NO DEFAULT,4571.761021390022,2
8668.0,25,30000.0,RENT,5.0,PERSONAL,B,8000.0,12.87,5,,4,NO DEFAULT,12237.90986140361,1
8669.0,23,30000.0,RENT,4.0,MEDICAL,A,8000.0,12.18,3,,2,NO DEFAULT,8969.783160189807,4
8670.0,25,60000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,1200.0,13.49,5,,4,NO DEFAULT,12476.892441186765,5
8671.0,24,60000.0,MORTGAGE,8.0,EDUCATION,A,10000.0,6.03,4,,3,NO DEFAULT,20971.244655582395,4
8672.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,10000.0,6.03,3,,3,NO DEFAULT,10594.000870606427,2
8673.0,22,30000.0,RENT,0.0,PERSONAL,A,8000.0,9.32,2,,4,NO DEFAULT,5743.350188178166,1
8674.0,23,60000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,21000.0,11.71,7,,4,NO DEFAULT,16496.251844783117,3
8675.0,21,30000.0,RENT,5.0,EDUCATION,A,8000.0,,1,,2,NO DEFAULT,10227.148504768478,4
8676.0,23,30188.0,RENT,3.0,PERSONAL,B,8000.0,14.65,3,,2,NO DEFAULT,13031.48522564901,2
8677.0,22,30996.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,11.49,2,Y,2,NO DEFAULT,8293.53124198609,2
8678.0,23,60000.0,MORTGAGE,3.0,PERSONAL,B,12000.0,15.27,7,Y,4,NO DEFAULT,13656.000187179845,4
8679.0,26,60000.0,MORTGAGE,2.0,MEDICAL,B,18000.0,13.49,7,,4,NO DEFAULT,29417.279591995626,2
8680.0,26,31000.0,RENT,5.0,HOMEIMPROVEMENT,B,8000.0,14.27,6,Y,3,DEFAULT,5815.9324676066635,1
8681.0,26,60000.0,MORTGAGE,10.0,VENTURE,A,20000.0,12.69,7,,2,NO DEFAULT,18892.501138650914,2
8682.0,24,31200.0,RENT,7.0,MEDICAL,A,8000.0,11.49,4,,2,NO DEFAULT,4258.870884917185,1
8683.0,23,31200.0,RENT,6.0,VENTURE,A,8000.0,11.49,3,,4,NO DEFAULT,6269.8765498243565,5
8684.0,25,31416.0,RENT,5.0,PERSONAL,B,8000.0,12.61,5,Y,4,NO DEFAULT,7098.107868347541,4
8685.0,23,54000.0,MORTGAGE,7.0,EDUCATION,A,21200.0,12.42,7,N,2,DEFAULT,7597.433588853422,1
8686.0,26,60000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000.0,10.65,7,,2,NO DEFAULT,15405.64971128131,4
8687.0,23,60000.0,OWN,5.0,EDUCATION,B,16000.0,14.27,7,Y,4,NO DEFAULT,18053.987035734128,3
8688.0,25,32000.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,10.62,5,,3,NO DEFAULT,12766.208300186612,3
8689.0,24,60000.0,MORTGAGE,7.0,MEDICAL,A,20000.0,7.9,7,,4,NO DEFAULT,11184.915134448755,2
8690.0,22,32400.0,RENT,6.0,EDUCATION,A,8000.0,7.9,2,,2,NO DEFAULT,9857.94242735794,4
8691.0,23,33000.0,RENT,4.0,EDUCATION,B,8000.0,,3,Y,4,NO DEFAULT,14233.376765241183,1
8692.0,26,60000.0,MORTGAGE,,EDUCATION,A,10000.0,6.03,6,,4,NO DEFAULT,22748.85505017244,4
8693.0,24,54000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6300.0,14.65,4,Y,2,DEFAULT,7396.200657983144,5
8694.0,22,33996.0,RENT,1.0,DEBTCONSOLIDATION,A,8000.0,10.51,2,N,3,DEFAULT,16928.996159113733,3
8695.0,22,34000.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,9.91,2,,4,NO DEFAULT,5762.0440459559595,3
8696.0,23,60000.0,MORTGAGE,7.0,MEDICAL,A,7000.0,7.9,3,,4,NO DEFAULT,7240.463060349957,2
8697.0,25,60000.0,MORTGAGE,9.0,EDUCATION,A,12000.0,7.9,7,,3,NO DEFAULT,10570.377793213658,2
8698.0,24,60000.0,MORTGAGE,8.0,EDUCATION,A,7000.0,11.71,4,,2,NO DEFAULT,20489.859104930558,1
8699.0,24,29000.0,RENT,4.0,HOMEIMPROVEMENT,A,8000.0,12.42,4,N,2,DEFAULT,11925.933987024215,1
8700.0,23,60000.0,MORTGAGE,7.0,MEDICAL,A,3000.0,8.9,3,,4,NO DEFAULT,29011.675926821248,5
8701.0,23,60000.0,MORTGAGE,3.0,PERSONAL,A,12000.0,10.65,7,,2,NO DEFAULT,17570.86615449814,3
8702.0,23,60000.0,MORTGAGE,6.0,EDUCATION,B,25600.0,,7,,4,NO DEFAULT,10403.440455482996,1
8703.0,22,60000.0,MORTGAGE,6.0,PERSONAL,A,10000.0,8.9,2,,4,NO DEFAULT,24431.011037374443,5
8704.0,23,60000.0,MORTGAGE,0.0,PERSONAL,A,8000.0,7.51,3,,2,NO DEFAULT,12746.88357128414,1
8705.0,22,35000.0,RENT,3.0,DEBTCONSOLIDATION,B,8000.0,14.27,2,,3,NO DEFAULT,12831.702584732504,1
8706.0,24,35000.0,RENT,8.0,EDUCATION,A,8000.0,6.03,4,,2,NO DEFAULT,9953.195458526256,3
8707.0,26,60000.0,MORTGAGE,3.0,EDUCATION,B,30000.0,14.27,7,,4,NO DEFAULT,23582.416953386237,4
8708.0,25,60000.0,MORTGAGE,10.0,VENTURE,C,10000.0,16.77,5,,3,NO DEFAULT,28177.494860933617,1
8709.0,25,60000.0,MORTGAGE,7.0,EDUCATION,C,12000.0,16.77,7,,4,NO DEFAULT,28746.438369866126,1
8710.0,26,35000.0,RENT,10.0,PERSONAL,C,8000.0,,6,,3,NO DEFAULT,14681.844680642396,2
8711.0,22,35000.0,RENT,5.0,EDUCATION,A,8000.0,7.29,2,,2,NO DEFAULT,10481.007614736625,4
8712.0,23,60000.0,OWN,2.0,MEDICAL,A,5000.0,6.03,3,,3,NO DEFAULT,21483.610150030294,2
8713.0,24,60000.0,MORTGAGE,,VENTURE,A,12000.0,7.9,7,,3,NO DEFAULT,14167.891467860074,4
8714.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,15000.0,7.9,7,,3,NO DEFAULT,27750.914980316382,3
8715.0,23,29000.0,RENT,0.0,VENTURE,E,8000.0,18.3,3,N,2,DEFAULT,9556.93633457362,5
8716.0,23,29000.0,RENT,7.0,EDUCATION,B,8000.0,12.73,3,N,3,DEFAULT,10729.784076194432,4
8717.0,22,60000.0,MORTGAGE,1.0,MEDICAL,A,10000.0,7.9,2,,4,NO DEFAULT,20347.195435373,4
8718.0,22,35000.0,RENT,1.0,VENTURE,B,8000.0,12.41,2,,3,NO DEFAULT,12621.883412616771,3
8719.0,26,60000.0,MORTGAGE,10.0,PERSONAL,C,8000.0,16.77,6,,2,NO DEFAULT,22528.769921857027,5
8720.0,25,60000.0,MORTGAGE,4.0,VENTURE,A,14000.0,7.9,7,,2,NO DEFAULT,28046.92971413006,4
8721.0,25,60000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000.0,12.69,5,,2,NO DEFAULT,13273.534994750777,5
8722.0,22,35000.0,RENT,1.0,EDUCATION,A,8000.0,9.2,2,,3,NO DEFAULT,7368.380372664248,5
8723.0,24,60000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000.0,8.9,4,,2,NO DEFAULT,6791.250837506206,2
8724.0,23,35004.0,RENT,7.0,VENTURE,A,8000.0,,3,,3,NO DEFAULT,5582.908383788325,2
8725.0,22,29570.0,RENT,6.0,DEBTCONSOLIDATION,C,8000.0,14.42,2,Y,4,DEFAULT,10512.488962704489,2
8726.0,22,60000.0,MORTGAGE,6.0,EDUCATION,A,3950.0,10.65,2,,2,NO DEFAULT,17621.466657351753,2
8727.0,22,60000.0,MORTGAGE,3.0,VENTURE,A,5000.0,7.9,2,,2,NO DEFAULT,10926.178712344557,5
8728.0,26,60000.0,MORTGAGE,7.0,EDUCATION,A,16000.0,7.9,7,,2,NO DEFAULT,7798.533579516098,1
8729.0,26,30000.0,RENT,6.0,HOMEIMPROVEMENT,B,8000.0,,6,N,3,DEFAULT,5970.9229812021895,2
8730.0,23,36000.0,RENT,0.0,EDUCATION,A,8000.0,7.51,3,,2,NO DEFAULT,16281.871836840268,2
8731.0,22,30000.0,RENT,2.0,DEBTCONSOLIDATION,A,8000.0,11.11,2,N,3,DEFAULT,9852.397223761187,3
8732.0,25,60000.0,OWN,0.0,VENTURE,A,9000.0,9.91,5,,3,NO DEFAULT,9999.107621417996,3
8733.0,24,60000.0,MORTGAGE,8.0,EDUCATION,A,3000.0,10.65,4,,2,NO DEFAULT,7277.252781112316,4
8734.0,23,36000.0,RENT,5.0,VENTURE,A,8000.0,,3,Y,2,NO DEFAULT,11385.04401149859,2
8735.0,21,30000.0,RENT,3.0,VENTURE,D,8000.0,16.45,1,Y,2,DEFAULT,6615.9171506204075,3
8736.0,23,60000.0,OWN,7.0,VENTURE,A,11500.0,,7,,4,NO DEFAULT,29694.94271851947,1
8737.0,24,60000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,1500.0,12.42,4,,2,NO DEFAULT,20902.74395020305,4
8738.0,22,36000.0,RENT,4.0,EDUCATION,C,8000.0,15.33,2,,2,NO DEFAULT,13037.653114546269,3
8739.0,25,60000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,23275.0,12.42,7,,3,NO DEFAULT,14391.261204576822,2
8740.0,22,60000.0,MORTGAGE,6.0,EDUCATION,A,6000.0,9.91,2,,4,NO DEFAULT,15088.928167356004,3
8741.0,24,60000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000.0,11.71,4,,2,NO DEFAULT,9478.92054581493,3
8742.0,24,60000.0,MORTGAGE,9.0,VENTURE,A,3000.0,7.51,4,,4,NO DEFAULT,29030.920165688673,1
8743.0,25,60000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,5000.0,15.27,5,Y,2,NO DEFAULT,27781.478623362207,4
8744.0,24,36000.0,RENT,8.0,VENTURE,A,8000.0,11.48,4,,4,NO DEFAULT,4190.86432277844,5
8745.0,25,60000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,9600.0,6.03,5,,3,NO DEFAULT,12051.070640051577,2
8746.0,24,60000.0,MORTGAGE,4.0,EDUCATION,A,4000.0,7.9,4,,3,NO DEFAULT,26311.30745013394,2
8747.0,26,36903.0,RENT,3.0,DEBTCONSOLIDATION,A,8000.0,12.21,6,Y,2,NO DEFAULT,5884.417672503713,5
8748.0,22,30996.0,RENT,6.0,EDUCATION,A,8000.0,7.14,2,N,4,DEFAULT,3994.3946475891958,1
8749.0,25,60000.0,MORTGAGE,4.0,MEDICAL,A,8650.0,7.51,5,,2,NO DEFAULT,19237.65498067969,2
8750.0,22,37000.0,RENT,0.0,EDUCATION,A,8000.0,8.94,2,,2,NO DEFAULT,15767.16989026331,1
8751.0,23,60000.0,MORTGAGE,7.0,PERSONAL,A,6000.0,8.9,3,,4,NO DEFAULT,17921.306513883173,4
8752.0,22,60000.0,OWN,0.0,VENTURE,A,13250.0,7.9,7,,3,NO DEFAULT,20715.77002631312,3
8753.0,25,31008.0,RENT,7.0,MEDICAL,C,8000.0,,5,N,3,DEFAULT,10045.29077476005,1
8754.0,23,60000.0,MORTGAGE,6.0,EDUCATION,A,1200.0,6.03,3,,3,NO DEFAULT,19947.632895727565,3
8755.0,22,31200.0,RENT,0.0,PERSONAL,C,8000.0,14.3,2,Y,3,DEFAULT,4851.6667530240165,5
8756.0,23,37440.0,RENT,8.0,EDUCATION,D,8000.0,14.18,3,,2,NO DEFAULT,7540.358124144158,5
8757.0,23,37500.0,RENT,2.0,VENTURE,B,8000.0,14.26,3,,4,NO DEFAULT,10733.081078817051,5
8758.0,24,37648.0,RENT,0.0,MEDICAL,A,8000.0,7.29,4,,2,NO DEFAULT,15823.658809734095,1
8759.0,22,60000.0,OWN,6.0,MEDICAL,A,1000.0,10.99,2,,2,NO DEFAULT,20331.73102747696,1
8760.0,22,60000.0,OWN,7.0,VENTURE,C,15000.0,16.49,7,Y,2,NO DEFAULT,19792.79826429679,5
8761.0,24,54000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500.0,5.42,4,N,3,DEFAULT,6884.8360951709155,5
8762.0,22,60000.0,MORTGAGE,6.0,EDUCATION,A,16800.0,11.99,7,,3,NO DEFAULT,14391.302795114247,1
8763.0,24,37876.0,RENT,4.0,MEDICAL,A,8000.0,9.63,4,,2,NO DEFAULT,6524.98819236539,5
8764.0,23,60000.0,MORTGAGE,7.0,EDUCATION,A,12000.0,5.99,7,,3,NO DEFAULT,6699.672034302566,4
8765.0,22,60000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,18000.0,12.99,7,,2,NO DEFAULT,29911.62900718191,3
